Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.524105504933408;0.474363387084454;0.352146658840775;0.318391033955457;0.151670156984412;0.082668098333282;0.468223673161516;0.010796857793065;0.171796483579042;0.186957409490711;0.402026922074048;0.123437752392609;0.176950620587694;0.403512444578719;0.627287846391357;0.500660114892149;0.436480718009669;0.560772415682468;0.551002776288068;0.383519115297405;0.360206883958245;0.14039760615971;0.12596114013937;0.0579931707163147;0.138641175380899
Retrosplenial area (R);0.524105504933408;1;0.363046382578508;0.334311418659482;0.136252134638757;0.161165915489283;0.225156106820876;0.388696022526812;-0.00250815322867422;0.100581902409766;0.030012930566375;0.385545869688307;-0.125492767367611;0.333145891640527;0.443028778835072;0.365102210529914;0.366483639606338;0.390774598698917;0.446167012097971;0.433061676174148;0.489820132937721;0.223200357180521;0.140130262079038;-0.0566448419329078;0.129834094818952;0.131187450235409
Visual areas (L);0.474363387084454;0.363046382578508;1;0.168715746392901;0.235671341457968;0.0554787905471853;0.0428395446289727;0.456686820305777;0.0889683270113817;0.136891900605652;0.0672496187621912;0.226819406152661;0.0791168262357614;0.219243480252254;0.248063955020362;0.308614858469531;0.288892700187129;0.1898172788034;0.239529895887016;0.368717758170669;0.285495295377237;0.2773500472381;0.2033363750505;-0.00539716986374806;0.0137439467127492;0.288991345282796
Visual areas (R);0.352146658840775;0.334311418659482;0.168715746392901;1;0.186100664525454;0.0638070446934187;0.187926321038275;0.37942449285836;0.0383536015319064;0.140758759903154;0.0841851195420452;0.185021844262462;-0.0148067984286779;0.180816569878388;0.291250715292096;0.22939659082069;0.319147312275411;0.3083767638558;0.297993869466482;0.281159746571198;0.152375741542999;0.236308892090133;-0.00360905746377715;0.00468309049834683;0.124782009211982;-0.11489140372033
Posterior parietal association areas (L);0.318391033955457;0.136252134638757;0.235671341457968;0.186100664525454;1;0.12925672350239;0.199110436813463;0.216214179177899;0.0683117243642813;0.131517667935858;0.172763085455631;0.104473827280316;-0.0396899971582687;0.0536653411281189;0.23519440102127;0.325875642955731;0.199235851198808;0.230772536100227;0.169551859084384;0.203333305025916;0.055192610441487;0.153909217905674;0.199663419083052;0.240991746076843;0.119862870730807;-0.0363795674547346
Posterior parietal association areas (R);0.151670156984412;0.161165915489283;0.0554787905471853;0.0638070446934187;0.12925672350239;0.999999999999999;0.0545365736887382;0.146342603020708;-0.169360057027731;-0.0910719555189013;0.0740114667015615;-0.198946024352998;-0.0431409064891664;0.00694697188823425;0.0808812969206994;-0.0526695920913852;0.138219354852125;0.155362051153764;0.0653627965381788;0.0234856336593905;-0.037786434151222;-0.0737073393323276;0.0761931319749587;-0.0651260319637146;0.0257668316714491;-0.0922551334923601
Auditory areas (L);0.082668098333282;0.225156106820876;0.0428395446289727;0.187926321038275;0.199110436813463;0.0545365736887382;1;0.159866526193159;0.0600048270447555;-0.0402394101605996;0.0309670496692395;0.0751257650570517;-0.151232423966626;0.108742403860183;0.271085987021615;0.12313235879479;0.190453241482459;0.104739902505506;0.105570245906087;0.218932438441637;0.166739357492514;0.146799955517479;0.126343605148117;0.0727377361692709;-0.0044952352830578;-0.0200861615745248
Auditory areas (R);0.468223673161516;0.388696022526812;0.456686820305777;0.37942449285836;0.216214179177899;0.146342603020708;0.159866526193159;1;-0.00827705450685784;0.350559148691037;0.153058872115569;0.361319019211878;0.167964775782134;0.287712872735008;0.343010431538545;0.346976097837318;0.423180451913227;0.470638074270253;0.511280432295864;0.482678352007246;0.265218034203914;0.373839840788799;0.149209783212282;0.0864758519984597;0.180671310405099;0.214212489218978
Temporal association areas (L);0.010796857793065;-0.00250815322867422;0.0889683270113817;0.0383536015319064;0.0683117243642813;-0.169360057027731;0.0600048270447555;-0.00827705450685784;1;0.134271200378692;0.206811269153838;-0.0186067347809419;0.0495351535005717;-0.273349363786403;0.0828167458327585;-0.0371163250030336;-0.121848700744367;-0.0556790551202446;-0.0280379567430073;-0.0480419037015425;0.134624886834933;-0.0678927347583185;0.0220191979538754;-0.0134419457330659;-0.0489868087609523;0.153930159629996
Temporal association areas (R);0.171796483579042;0.100581902409766;0.136891900605652;0.140758759903154;0.131517667935858;-0.0910719555189013;-0.0402394101605996;0.350559148691037;0.134271200378692;1;0.0558654576846778;0.298697061935334;0.0952862300696098;0.0770624738523759;0.15819748255424;0.149111402173343;0.144651000688012;0.284797464051562;0.262945679663465;0.208878358934814;0.0788805578849392;0.158220959883087;0.122722971263943;-0.046365987406312;0.115719074468396;0.0499597430553927
Entorhinal area (L);0.186957409490711;0.030012930566375;0.0672496187621912;0.0841851195420452;0.172763085455631;0.0740114667015615;0.0309670496692395;0.153058872115569;0.206811269153838;0.0558654576846778;1;0.102655392990076;0.024423829211473;-0.0424936038742685;0.0660062688068933;-0.0318834068678746;0.0243227202594013;0.160782706857219;0.0317279982180162;0.012363722653409;0.106855747493512;0.00484541385959403;0.0373449818846365;0.0671582239992056;-0.0383327021934418;0.0476132071950942
Entorhinal area (R);0.402026922074048;0.385545869688307;0.226819406152661;0.185021844262462;0.104473827280316;-0.198946024352998;0.0751257650570517;0.361319019211878;-0.0186067347809419;0.298697061935334;0.102655392990076;1;0.147652295040356;0.335673267046088;0.381696652266715;0.514744339270515;0.490068490900842;0.470725648164282;0.555443316413704;0.546102921126741;0.325091771747509;0.380441333804949;-0.203164112528926;0.0780511472778302;0.127714489338889;0.0603118442835858
Olfactory areas (L);0.123437752392609;-0.125492767367611;0.0791168262357614;-0.0148067984286779;-0.0396899971582687;-0.0431409064891664;-0.151232423966626;0.167964775782134;0.0495351535005717;0.0952862300696098;0.024423829211473;0.147652295040356;0.999999999999999;0.016815159007938;0.102204090647772;0.147000349228607;0.00582515421944026;0.0500682814862107;0.0918006156029612;0.147929024743121;-0.0219591763273076;-0.0647923460308917;-0.0616476808084904;-0.149528840153642;0.066803514962097;-0.0797114485476155
Olfactory areas (R);0.176950620587694;0.333145891640527;0.219243480252254;0.180816569878388;0.0536653411281189;0.00694697188823425;0.108742403860183;0.287712872735008;-0.273349363786403;0.0770624738523759;-0.0424936038742685;0.335673267046088;0.016815159007938;1;0.297724301681006;0.270348211344731;0.368664736421617;0.337408189823132;0.40253548485694;0.433692176423882;0.390998505335665;0.321619749607181;0.00606032541159838;0.0745918789673775;0.145437190970402;0.0997800565785584
Dentate gyrus (L);0.403512444578719;0.443028778835072;0.248063955020362;0.291250715292096;0.23519440102127;0.0808812969206994;0.271085987021615;0.343010431538545;0.0828167458327585;0.15819748255424;0.0660062688068933;0.381696652266715;0.102204090647772;0.297724301681006;1;0.501698754801908;0.31007298719304;0.387881242061531;0.467168926717592;0.375998304282922;0.409345021346825;0.176218470104531;0.055349011216127;-0.0548853429848408;0.189594858188754;0.142427067444349
Dentate gyrus (R);0.627287846391357;0.365102210529914;0.308614858469531;0.22939659082069;0.325875642955731;-0.0526695920913852;0.12313235879479;0.346976097837318;-0.0371163250030336;0.149111402173343;-0.0318834068678746;0.514744339270515;0.147000349228607;0.270348211344731;0.501698754801908;1;0.340698267328544;0.35283778463145;0.563137984904387;0.612665810685371;0.350161640556882;0.410817590488445;0.0744259395231547;0.214287345150278;0.179719427439268;0.116685224169703
Subiculum (L);0.500660114892149;0.366483639606338;0.288892700187129;0.319147312275411;0.199235851198808;0.138219354852125;0.190453241482459;0.423180451913227;-0.121848700744367;0.144651000688012;0.0243227202594013;0.490068490900842;0.00582515421944026;0.368664736421617;0.31007298719304;0.340698267328544;1;0.620280827140661;0.600460835747645;0.651361073149118;0.319616243525207;0.41373831234782;0.0487798043644291;0.100779292073901;0.0886844510999077;0.1136999597069
Subiculum (R);0.436480718009669;0.390774598698917;0.1898172788034;0.3083767638558;0.230772536100227;0.155362051153764;0.104739902505506;0.470638074270253;-0.0556790551202446;0.284797464051562;0.160782706857219;0.470725648164282;0.0500682814862107;0.337408189823132;0.387881242061531;0.35283778463145;0.620280827140661;0.999999999999999;0.566061469686617;0.678530246999105;0.269198888586957;0.334481107748306;0.123287505334561;0.0770595395419924;0.102039772191284;0.0380456205873505
Dorsal hippocampus (L);0.560772415682468;0.446167012097971;0.239529895887016;0.297993869466482;0.169551859084384;0.0653627965381788;0.105570245906087;0.511280432295864;-0.0280379567430073;0.262945679663465;0.0317279982180162;0.555443316413704;0.0918006156029612;0.40253548485694;0.467168926717592;0.563137984904387;0.600460835747645;0.566061469686617;1;0.718219629865889;0.432517096039793;0.395788785999328;0.114006747686587;0.0707671052575053;0.214544490419617;0.111279081096834
Dorsal hippocampus (R);0.551002776288068;0.433061676174148;0.368717758170669;0.281159746571198;0.203333305025916;0.0234856336593905;0.218932438441637;0.482678352007246;-0.0480419037015425;0.208878358934814;0.012363722653409;0.546102921126741;0.147929024743121;0.433692176423882;0.375998304282922;0.612665810685371;0.651361073149118;0.678530246999105;0.718219629865889;1;0.432747418786237;0.441876164841518;0.153335854780011;0.129550716007479;0.144018224648097;0.118443663149077
Ventral hippocampus (L);0.383519115297405;0.489820132937721;0.285495295377237;0.152375741542999;0.055192610441487;-0.037786434151222;0.166739357492514;0.265218034203914;0.134624886834933;0.0788805578849392;0.106855747493512;0.325091771747509;-0.0219591763273076;0.390998505335665;0.409345021346825;0.350161640556882;0.319616243525207;0.269198888586957;0.432517096039793;0.432747418786237;1;0.317629445488317;0.160681765244213;-0.0137858753803841;0.295695434423263;0.117257381049905
Ventral hippocampus (R);0.360206883958245;0.223200357180521;0.2773500472381;0.236308892090133;0.153909217905674;-0.0737073393323276;0.146799955517479;0.373839840788799;-0.0678927347583185;0.158220959883087;0.00484541385959403;0.380441333804949;-0.0647923460308917;0.321619749607181;0.176218470104531;0.410817590488445;0.41373831234782;0.334481107748306;0.395788785999328;0.441876164841518;0.317629445488317;1;0.0441357672848712;0.245650735580046;0.242740612690584;0.207907330977069
Substantia nigra, reticular part (L);0.14039760615971;0.140130262079038;0.2033363750505;-0.00360905746377715;0.199663419083052;0.0761931319749587;0.126343605148117;0.149209783212282;0.0220191979538754;0.122722971263943;0.0373449818846365;-0.203164112528926;-0.0616476808084904;0.00606032541159838;0.055349011216127;0.0744259395231547;0.0487798043644291;0.123287505334561;0.114006747686587;0.153335854780011;0.160681765244213;0.0441357672848712;1;0.0422724224884643;0.00391435721162732;-0.0342981777709839
Substantia nigra, reticular part (R);0.12596114013937;-0.0566448419329078;-0.00539716986374806;0.00468309049834683;0.240991746076843;-0.0651260319637146;0.0727377361692709;0.0864758519984597;-0.0134419457330659;-0.046365987406312;0.0671582239992056;0.0780511472778302;-0.149528840153642;0.0745918789673775;-0.0548853429848408;0.214287345150278;0.100779292073901;0.0770595395419924;0.0707671052575053;0.129550716007479;-0.0137858753803841;0.245650735580046;0.0422724224884643;1;-0.0519972976202361;0.202567626884964
Substantia nigra, compact part (L);0.0579931707163147;0.129834094818952;0.0137439467127492;0.124782009211982;0.119862870730807;0.0257668316714491;-0.0044952352830578;0.180671310405099;-0.0489868087609523;0.115719074468396;-0.0383327021934418;0.127714489338889;0.066803514962097;0.145437190970402;0.189594858188754;0.179719427439268;0.0886844510999077;0.102039772191284;0.214544490419617;0.144018224648097;0.295695434423263;0.242740612690584;0.00391435721162732;-0.0519972976202361;1;0.0117663315203227
Substantia nigra, compact part (R);0.138641175380899;0.131187450235409;0.288991345282796;-0.11489140372033;-0.0363795674547346;-0.0922551334923601;-0.0200861615745248;0.214212489218978;0.153930159629996;0.0499597430553927;0.0476132071950942;0.0603118442835858;-0.0797114485476155;0.0997800565785584;0.142427067444349;0.116685224169703;0.1136999597069;0.0380456205873505;0.111279081096834;0.118443663149077;0.117257381049905;0.207907330977069;-0.0342981777709839;0.202567626884964;0.0117663315203227;1
