Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.692340037714543;0.802677960805268;0.702065567644544;0.454642984783869;0.291094204508416;0.2788127719626;0.145106119611287;0.14452275406633;0.0896779292304101;0.510569038349435;0.129883859480917;0.450009556968213;0.179787588370983;0.284014699759202;0.494839711724786;0.429223382360208;0.393408346464108;0.542709182857901;0.590104710493756;-0.0226661360114707;0.0797553183815767;-0.297889873628505;-0.159528846238472;-0.102749333653474;0.276637002216805
Retrosplenial area (R);0.692340037714543;1;0.730989968210492;0.827690937147785;0.369048720825329;0.0810056381583241;0.507677045065882;0.415072344218925;0.048660086009868;0.128928858839459;0.450972191186748;0.10634083116269;0.293546481536422;0.191182737294167;0.220566476879665;0.453301515635538;0.555136564240503;0.604767404063343;0.741513693197758;0.816556098218728;-0.141825230844328;0.0289307180586318;-0.344306549149755;-0.188913797940444;-0.0996475368400181;0.170391425593336
Visual areas (L);0.802677960805268;0.730989968210492;1;0.686449442545059;0.555194115063543;0.304293915107687;0.146284225012289;0.290084431841686;0.00254311506727427;0.0580695388731342;0.377025516618593;0.128670356096893;0.374045314620762;0.172584958622411;0.150273598836199;0.389865465285752;0.298326610242953;0.376910152285941;0.606239378806035;0.640463130016936;-0.0566415662677503;0.0765210734371724;-0.330972295056299;-0.197236476822692;-0.165832937242229;0.13103953019365
Visual areas (R);0.702065567644544;0.827690937147785;0.686449442545059;1;0.368441533856082;0.125135051754428;0.434964451896863;0.473024025661018;0.0379196859874939;0.0492068343479288;0.362887230141403;0.0875773543355777;0.195958379854586;0.08481315665137;0.12822868049817;0.364260493002016;0.453083203166718;0.491083761998762;0.596281622323683;0.715808869247259;-0.18094283453352;-0.0673691138656595;-0.388140465184561;-0.274681567001626;-0.159935624708297;0.176243975502509
Posterior parietal association areas (L);0.454642984783869;0.369048720825329;0.555194115063543;0.368441533856082;1;0.456099531475965;0.129279736453831;0.268261598350248;-0.0733631061948433;-0.0293949991597888;0.172272346954369;0.00695963438443144;0.263074703032913;0.0439809332905508;0.0703682056512948;0.219657805905552;0.0851123701298393;0.181215203535736;0.275622180117641;0.289296932392316;-0.0765105201478673;0.0395329098796543;-0.288910290663056;-0.103253048703237;-0.171901285365076;0.111353425601681
Posterior parietal association areas (R);0.291094204508416;0.0810056381583241;0.304293915107687;0.125135051754428;0.456099531475965;1;-0.0604594112978709;0.145576070065565;0.021877437857682;0.104255868378167;-0.0871435099478453;-0.0199630247460424;0.108807837024143;-0.0856626002125432;-0.112342933539865;-0.101304370936777;-0.0362428458692265;0.0401543902932965;-0.0277455646940305;0.00607769697979971;-0.221220001643791;-0.224335622694793;-0.316193338533917;-0.260163320925635;-0.307956760638178;0.000736946170258729
Auditory areas (L);0.2788127719626;0.507677045065882;0.146284225012289;0.434964451896863;0.129279736453831;-0.0604594112978709;1;0.292683269069743;-0.0207729253581101;0.073096644131533;0.245694191904556;0.0815762689081764;-0.00933928032904001;0.0866839228814475;0.269735480703207;0.216795459937339;0.399302436697596;0.351231879409614;0.443849907952685;0.419322041937771;-0.0911184473895638;-0.00698509880529358;-0.0340431726438283;-0.048892448247736;-0.120863979309289;0.0534228461810327
Auditory areas (R);0.145106119611287;0.415072344218925;0.290084431841686;0.473024025661018;0.268261598350248;0.145576070065565;0.292683269069743;1;-0.00479513251725632;0.0192049838332771;0.209386039187989;0.0739422479608271;0.174015367171822;0.0425082991738086;0.146003355479661;0.239638045841793;0.358949133980323;0.462937963740639;0.460825872851382;0.534501319203987;-0.0214394664560478;0.0940229519936309;-0.133574763393074;-0.0699459544129033;-0.00829205664628875;0.132219658853151
Temporal association areas (L);0.14452275406633;0.048660086009868;0.00254311506727427;0.0379196859874939;-0.0733631061948433;0.021877437857682;-0.0207729253581101;-0.00479513251725632;1;0.0767141762770442;0.218516903618033;-0.0579431547689975;0.114266064298836;0.0320604105287307;0.0655344507221721;0.162579432228567;0.0518717434370951;-0.0166183418808217;0.0325719601479393;0.124582452467625;0.126717142380193;0.157961278130443;-0.101155942839007;-0.0585223939428476;0.0847483721032803;0.161379952522826
Temporal association areas (R);0.0896779292304101;0.128928858839459;0.0580695388731342;0.0492068343479288;-0.0293949991597888;0.104255868378167;0.073096644131533;0.0192049838332771;0.0767141762770442;1;0.13304982109893;-0.0590385807334919;0.0430056874706201;0.0359966821867921;0.0216861813932909;0.0897174905298114;0.174974921687923;0.118084801855279;0.164001433809545;0.110857290332717;-0.0675659897935864;-0.0186237797506213;0.0106748725194009;-0.00922484121180627;-0.0754754580086653;0.0597087394337585
