Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.792451544630174;0.211566636817724;0.615361890215496;0.132711781843616;0.0568194010186159;0.16890171274562;0.0118238678379344;-0.0398341035600715;0.0380124106505565;0.0163352438522352;0.0223460796180354;0.443885650269238;0.520527004885602;0.324339324331612;0.4673288059809;0.343055999006867;0.384599198440355;0.413305900834098;0.464991279897422;0.122691911964642;0.134756603850471;0.534543456736614;0.63549044462522;0.0601859701628907;0.0733867171505032
Retrosplenial area (R);0.792451544630174;1;0.0367907651818388;0.608071733299075;0.0674457089482957;-0.0234850230124014;0.193767235354873;-0.0891331810208842;0.0281883316720083;-0.0278659691411764;0.109273549904397;-0.0158246137411671;0.39775021201252;0.503042499197446;0.286863557435252;0.474781958424184;0.37552811128526;0.408771089701696;0.375421427867967;0.404422119965417;0.0530512047355129;0.0193995846723326;0.504005197179398;0.573785728447884;-0.0112752493024554;0.0477253060946191
Visual areas (L);0.211566636817724;0.0367907651818388;1;0.102011568644806;0.0339536358744304;-0.15609500454939;-0.0196422029680136;-0.0581427129821971;0.0848380379953861;0.107714786051051;-0.0553106315464505;-0.0346434466771294;0.100337669651787;0.0832514392254704;0.0186257184400423;0.051029362952821;-0.0303759190364519;0.00938036274145415;0.136354253155388;0.13527905839579;-0.0643582198618668;-0.0347833630203831;0.225718873557632;0.111342176978655;0.059287794100368;0.079434147194821
Visual areas (R);0.615361890215496;0.608071733299075;0.102011568644806;1;0.102139766887268;0.170457302297372;0.32801943849257;-0.0379975365039844;0.0104267628534426;0.0778743532920896;0.0583264858375592;-0.0137556246262405;0.507123289629332;0.509712389268387;0.321010512262837;0.508523303435201;0.239755889173485;0.508403466670373;0.461411440393793;0.565058953759464;0.234097651102758;0.220983605916062;0.57944488557873;0.60830329431224;0.0771000173541042;0.0609405751675927
Posterior parietal association areas (L);0.132711781843616;0.0674457089482957;0.0339536358744304;0.102139766887268;1;0.0557669235390631;0.14472208413674;0.0610402744754485;0.0266753158952723;-0.150226284712162;-0.0335062291954885;0.117106937254464;0.258666092796651;0.209453584053446;0.203947889610725;0.139674467999811;0.205072743642205;0.0800035684072022;0.264513052592349;0.21465753054902;0.0460690992615723;0.299972098054126;0.0696259148576901;0.236359137096322;0.0253762818116385;0.0825963412063966
Posterior parietal association areas (R);0.0568194010186159;-0.0234850230124014;-0.15609500454939;0.170457302297372;0.0557669235390631;1;0.430453528400189;0.363136446834068;-0.00634974018017146;0.272473335256606;0.233968424507432;0.238104886575737;0.356515192726869;0.399319523501817;0.366292632193103;0.383306301873172;0.204967834925685;0.235168054641458;0.303868625295881;0.427176568922524;0.351918044887487;0.415930974117776;0.365711536871166;0.307152646223959;0.190199840326111;0.258860550191748
Auditory areas (L);0.16890171274562;0.193767235354873;-0.0196422029680136;0.32801943849257;0.14472208413674;0.430453528400189;1;0.239009580563548;0.16270795121821;0.0519118007107286;0.142379401342084;-0.0512686128725295;0.42938186772345;0.373503359090319;0.30177490814751;0.403440678214911;0.320610716134003;0.260225589054149;0.293767258020611;0.46753649667068;0.304205449013714;0.34416671461848;0.288593350314309;0.405416222860212;0.145066986316428;0.19988575771015
Auditory areas (R);0.0118238678379344;-0.0891331810208842;-0.0581427129821971;-0.0379975365039844;0.0610402744754485;0.363136446834068;0.239009580563548;1;0.113591307693298;0.0364465179529097;-0.0661464371575727;-0.0809859126965775;0.203829699399333;0.249117967965477;0.131920309866984;0.31173054769558;0.154009102379761;0.140887909742511;0.114168853006914;0.215115944108901;0.0728440905948755;0.291109013724096;0.170728689577832;0.0892412133057779;0.0639900355503597;0.0712944458819726
Temporal association areas (L);-0.0398341035600715;0.0281883316720083;0.0848380379953861;0.0104267628534426;0.0266753158952723;-0.00634974018017146;0.16270795121821;0.113591307693298;1;-0.00259865872895767;-0.0479729806744875;0.0847440416033723;-0.0536604208990733;0.102854230760789;0.0166224489753996;0.0434061671994527;-0.194598663390679;-0.0154258002734123;-0.157522220147005;-0.0498023707795462;-0.04815604257933;-0.0368062116041116;-0.0413653316436312;0.0704160778310716;0.0216812362854007;0.0901129313755873
Temporal association areas (R);0.0380124106505565;-0.0278659691411764;0.107714786051051;0.0778743532920896;-0.150226284712162;0.272473335256606;0.0519118007107286;0.0364465179529097;-0.00259865872895767;1;0.0750608936973394;0.040834888505939;0.0478545512057182;0.0235363538758279;0.0707628322651745;0.133054246256397;0.123871514218834;0.0793997961860351;0.107750837417191;0.0875564236817086;0.005329440675481;0.082681366211704;0.0829047162340556;0.0332075354614136;-0.0748368881100296;0.064717761699154
Entorhinal area (L);0.0163352438522352;0.109273549904397;-0.0553106315464505;0.0583264858375592;-0.0335062291954885;0.233968424507432;0.142379401342084;-0.0661464371575727;-0.0479729806744875;0.0750608936973394;1;0.086331645526394;0.171330017780054;0.0911576877480844;0.141007684027318;0.094681676632087;0.0445756681899778;0.0949175795500547;0.0564455661783623;0.0975439675883578;0.154373952751481;0.22507264896124;0.175121117204472;0.125240530334143;0.188747876033479;0.0843627746881542
Entorhinal area (R);0.0223460796180354;-0.0158246137411671;-0.0346434466771294;-0.0137556246262405;0.117106937254464;0.238104886575737;-0.0512686128725295;-0.0809859126965775;0.0847440416033723;0.040834888505939;0.086331645526394;1;0.0679227932767642;0.189096237427407;0.198269331015712;0.0426623688145826;0.0217195832161924;0.123534597139843;0.121229473683771;0.0537411354314869;0.0866118095243679;0.188290107283836;0.0764981772049897;0.122178423119171;-0.142688811930619;-0.0327424869339361
Olfactory areas (L);0.443885650269238;0.39775021201252;0.100337669651787;0.507123289629332;0.258666092796651;0.356515192726869;0.42938186772345;0.203829699399333;-0.0536604208990733;0.0478545512057182;0.171330017780054;0.0679227932767642;1;0.699872217685223;0.57671930453237;0.720661677212076;0.547709646202839;0.533088730270044;0.762029044321367;0.780309050483524;0.45746398408591;0.518888298270729;0.594694981616889;0.708615813064022;0.208956615008373;0.227446802116051
Olfactory areas (R);0.520527004885602;0.503042499197446;0.0832514392254704;0.509712389268387;0.209453584053446;0.399319523501817;0.373503359090319;0.249117967965477;0.102854230760789;0.0235363538758279;0.0911576877480844;0.189096237427407;0.699872217685223;1;0.575166119844442;0.696253886860903;0.46725864909657;0.545222865588527;0.649858984428657;0.701935454587007;0.344296588013168;0.489696245430908;0.645960373926424;0.699932371624815;0.201784762178633;0.118244231416117
