Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.6127239964024;-0.0800896909525519;0.576918432836439;0.171054043365368;0.533720820876313;0.539935630000542;0.646468419632676;0.117623570938677;0.250215911703089;0.0940277711201098;0.188421731832558;0.245777164783183;-0.012129189780554;0.588995576884946;0.542148255079549;0.552788388936154;0.492261221771297;0.746894764478808;0.632807400616856;0.582597380097018;0.396020838739689;0.019465336839576;0.0108261433112782;0.185783433563635;-0.00537553331881537
Retrosplenial area (R);0.6127239964024;1;0.301419837362422;0.304283439194417;0.390928590916872;0.594841767874101;0.370941214448762;0.522348227279223;0.352621020228619;0.152312454361059;0.104594209889545;0.205024863001183;0.306926353154559;-0.0772682349545078;0.411074595352412;0.570094267985957;0.46937345165651;0.473663453400315;0.41785446840108;0.612287730054768;0.356461015390321;0.309021578036729;0.00197503125361793;-0.00987907002388534;0.151631866892;0.010028627194815
Visual areas (L);-0.0800896909525519;0.301419837362422;1;0.0352694881560641;0.876385935924277;-0.0321929479902023;-0.0316854648922305;0.0326505386531261;0.198792629030618;-0.177373900750252;0.100504419834327;0.176028330231506;0.0758932044393721;0.254477148514675;-0.139132451965448;0.0641270353849322;-0.0485170182767463;-0.0462539553626855;-0.276283702902897;0.148455374422045;-0.126845290379275;0.0418845472758238;-0.114048458426907;-0.0897077186228413;-0.0495909208224271;-0.0717025445525541
Visual areas (R);0.576918432836439;0.304283439194417;0.0352694881560641;1;0.211126910393498;0.256906602204972;0.580008654726925;0.618258645426704;0.199405030033941;0.1605938485346;0.0778066234671575;0.205082265400958;0.13402036778143;0.0796453073848539;0.385314892644212;0.375911256520398;0.444947702134053;0.345847569343114;0.552282590921142;0.54093329615162;0.649948446530561;0.436740725650511;-0.0447670725740924;-0.0480672986136195;0.145257871353777;0.069901579420588
Posterior parietal association areas (L);0.171054043365368;0.390928590916872;0.876385935924277;0.211126910393498;0.999999999999999;0.163966216654631;0.119635358143705;0.240777641084585;0.181935499125821;-0.0301736036678028;0.114474640261593;0.204024840274335;0.126659054642138;0.240607076731939;0.0467647913722701;0.177965382145911;0.140774079121695;0.0726346951491674;-0.0189221252263752;0.313516951952123;0.0296469134408645;0.110764581569862;-0.0396258391731424;-0.0460026059873223;-0.00563628680734511;-0.0918312259212369
Posterior parietal association areas (R);0.533720820876313;0.594841767874101;-0.0321929479902023;0.256906602204972;0.163966216654631;1;0.513911701384329;0.594431547651377;0.177238339324837;0.304258089813395;0.0951929341512404;0.181056303877613;0.115199947096818;-0.140831263354975;0.392286420849602;0.286701501845064;0.255104128244838;0.266203193926553;0.526403812362538;0.458204386321568;0.348215366131212;0.337723795562745;0.0547995794732434;-0.13111265509456;0.062163613016795;-0.0406829601915682
Auditory areas (L);0.539935630000542;0.370941214448762;-0.0316854648922305;0.580008654726925;0.119635358143705;0.513911701384329;1;0.665530461034548;0.215315083610451;0.184560429746615;0.0160770245307305;0.267344244825442;0.0478182477203855;-0.0089755483195903;0.37710505826453;0.342149402605018;0.327333318248;0.233659893875983;0.58939900719842;0.521698155807749;0.514413532047665;0.379350370031641;0.113536372741516;-0.145627274289789;0.13110559958272;-0.0133137826279344
Auditory areas (R);0.646468419632676;0.522348227279223;0.0326505386531261;0.618258645426704;0.240777641084585;0.594431547651377;0.665530461034548;1;0.172371745746389;0.283238483312063;0.0206210968704722;0.244956827523045;0.162930790460729;-0.00533776498549276;0.406361536393036;0.337039154991693;0.354773770755287;0.254186924847922;0.608818234542455;0.552203339539152;0.539789084357417;0.391270459307026;0.000861321054669897;-0.0875551358839542;0.146499592300496;-0.0398609535558861
Temporal association areas (L);0.117623570938677;0.352621020228619;0.198792629030618;0.199405030033941;0.181935499125821;0.177238339324837;0.215315083610451;0.172371745746389;1;0.0101505488892304;0.0178422230134121;0.00550331399754272;0.0846368469434621;0.0954737305429985;0.0738347920863996;0.165202691075675;0.112648213954721;0.0875257955487812;0.0321587458562701;0.194271569672564;0.159725283222492;0.173310880485496;0.0084790938117694;-0.215616429742366;0.098951091922543;0.161754055744381
Temporal association areas (R);0.250215911703089;0.152312454361059;-0.177373900750252;0.1605938485346;-0.0301736036678028;0.304258089813395;0.184560429746615;0.283238483312063;0.0101505488892304;1;-0.0780939814209841;-0.0571065072028035;0.176586030816775;0.0856041381591439;0.185035685885604;0.0385044182620262;0.156556694263422;0.203011214457954;0.270249955249901;0.159229724549203;0.156593082813872;0.11571295423192;0.0936192186827881;-0.0461036047161347;-0.0911654936111192;-0.0765540987759125
Entorhinal area (L);0.0940277711201098;0.104594209889545;0.100504419834327;0.0778066234671575;0.114474640261593;0.0951929341512404;0.0160770245307305;0.0206210968704722;0.0178422230134121;-0.0780939814209841;1;0.104411870987728;0.0255806898195229;-0.0576559365535845;0.221329033944751;0.178999946207532;0.198763511251285;0.176431385470467;0.131989641082781;0.153360599031408;0.276235157591201;0.2389613052734;-0.00139011312231178;0.159091425975554;-0.0343808346368493;0.00986308773332847
Entorhinal area (R);0.188421731832558;0.205024863001183;0.176028330231506;0.205082265400958;0.204024840274335;0.181056303877613;0.267344244825442;0.244956827523045;0.00550331399754272;-0.0571065072028035;0.104411870987728;1;-0.0953153078391384;0.168139811257716;0.230163863135105;0.27694115760261;0.266431849162609;0.282676528216805;0.259856225040634;0.358952956108411;0.336558904557062;0.369937041925977;-0.0982938446024727;-0.0483608857306584;0.0122950508218746;0.12901434612978
Olfactory areas (L);0.245777164783183;0.306926353154559;0.0758932044393721;0.13402036778143;0.126659054642138;0.115199947096818;0.0478182477203855;0.162930790460729;0.0846368469434621;0.176586030816775;0.0255806898195229;-0.0953153078391384;1;-0.0161524165576132;0.303351545824358;0.284992240120503;0.224182515363662;0.296777347364507;0.154651460041873;0.326345733897514;0.133733154158617;0.162891687740429;-0.0536582013531482;0.148579903552441;0.00776575463626877;-0.0884758269153578
Olfactory areas (R);-0.012129189780554;-0.0772682349545078;0.254477148514675;0.0796453073848539;0.240607076731939;-0.140831263354975;-0.0089755483195903;-0.00533776498549276;0.0954737305429985;0.0856041381591439;-0.0576559365535845;0.168139811257716;-0.0161524165576132;1;-0.0198033413087235;0.114845132418866;0.0858660108178517;0.187180621322192;-0.0158611091399961;0.15272763277563;0.0328941972646075;0.1388495979123;-0.0437653170115859;-0.138036755251075;-0.0820079701159167;-0.0368733884506269
Dentate gyrus (L);0.588995576884946;0.411074595352412;-0.139132451965448;0.385314892644212;0.0467647913722701;0.392286420849602;0.37710505826453;0.406361536393036;0.0738347920863996;0.185035685885604;0.221329033944751;0.230163863135105;0.303351545824358;-0.0198033413087235;1;0.706319649538746;0.636924953542729;0.662523096848081;0.765328450878974;0.710453502944664;0.619001583172371;0.55514118620261;-0.0232386725204431;0.0998885062490455;0.0993659328376454;-0.0251193556578265
Dentate gyrus (R);0.542148255079549;0.570094267985957;0.0641270353849322;0.375911256520398;0.177965382145911;0.286701501845064;0.342149402605018;0.337039154991693;0.165202691075675;0.0385044182620262;0.178999946207532;0.27694115760261;0.284992240120503;0.114845132418866;0.706319649538746;1;0.668246727719576;0.763325684374988;0.601459731778836;0.805527793554842;0.5686594973983;0.580704893786839;-0.102718492954685;0.154038219595495;0.0673205679574769;0.11611595236719
Subiculum (L);0.552788388936154;0.46937345165651;-0.0485170182767463;0.444947702134053;0.140774079121695;0.255104128244838;0.327333318248;0.354773770755287;0.112648213954721;0.156556694263422;0.198763511251285;0.266431849162609;0.224182515363662;0.0858660108178517;0.636924953542729;0.668246727719576;1;0.660989901405617;0.620910242899324;0.68899500413982;0.534231299466768;0.494775803844775;-0.00767340415363075;0.101558736028601;-0.020378067794575;0.118778903897487
Subiculum (R);0.492261221771297;0.473663453400315;-0.0462539553626855;0.345847569343114;0.0726346951491674;0.266203193926553;0.233659893875983;0.254186924847922;0.0875257955487812;0.203011214457954;0.176431385470467;0.282676528216805;0.296777347364507;0.187180621322192;0.662523096848081;0.763325684374988;0.660989901405617;1;0.5763382545181;0.733930075926402;0.563783040324614;0.543047916466733;-0.0277338457544307;0.165734553230534;0.0146286421789277;0.0435690063073497
Dorsal hippocampus (L);0.746894764478808;0.41785446840108;-0.276283702902897;0.552282590921142;-0.0189221252263752;0.526403812362538;0.58939900719842;0.608818234542455;0.0321587458562701;0.270249955249901;0.131989641082781;0.259856225040634;0.154651460041873;-0.0158611091399961;0.765328450878974;0.601459731778836;0.620910242899324;0.5763382545181;1;0.720644987171637;0.68401117648472;0.553300575427304;-0.0175532146698283;0.0311555247544765;0.0883233811201606;0.000893746814959102
Dorsal hippocampus (R);0.632807400616856;0.612287730054768;0.148455374422045;0.54093329615162;0.313516951952123;0.458204386321568;0.521698155807749;0.552203339539152;0.194271569672564;0.159229724549203;0.153360599031408;0.358952956108411;0.326345733897514;0.15272763277563;0.710453502944664;0.805527793554842;0.68899500413982;0.733930075926402;0.720644987171637;1;0.638186352191123;0.669334782948188;-0.0698376869222876;0.146202404815081;0.0176684509621731;-0.0287577651485003
Ventral hippocampus (L);0.582597380097018;0.356461015390321;-0.126845290379275;0.649948446530561;0.0296469134408645;0.348215366131212;0.514413532047665;0.539789084357417;0.159725283222492;0.156593082813872;0.276235157591201;0.336558904557062;0.133733154158617;0.0328941972646075;0.619001583172371;0.5686594973983;0.534231299466768;0.563783040324614;0.68401117648472;0.638186352191123;0.999999999999999;0.620598585417436;-0.0612115648948429;-0.056822110571134;0.0935789482757987;0.131620838843708
Ventral hippocampus (R);0.396020838739689;0.309021578036729;0.0418845472758238;0.436740725650511;0.110764581569862;0.337723795562745;0.379350370031641;0.391270459307026;0.173310880485496;0.11571295423192;0.2389613052734;0.369937041925977;0.162891687740429;0.1388495979123;0.55514118620261;0.580704893786839;0.494775803844775;0.543047916466733;0.553300575427304;0.669334782948188;0.620598585417436;1;-0.148878507281054;-0.0615617822149977;0.0146641708354372;0.127775639456507
Substantia nigra, reticular part (L);0.019465336839576;0.00197503125361793;-0.114048458426907;-0.0447670725740924;-0.0396258391731424;0.0547995794732434;0.113536372741516;0.000861321054669897;0.0084790938117694;0.0936192186827881;-0.00139011312231178;-0.0982938446024727;-0.0536582013531482;-0.0437653170115859;-0.0232386725204431;-0.102718492954685;-0.00767340415363075;-0.0277338457544307;-0.0175532146698283;-0.0698376869222876;-0.0612115648948429;-0.148878507281054;1;-0.000198128877862068;0.171479640501762;0.0580223200022193
Substantia nigra, reticular part (R);0.0108261433112782;-0.00987907002388534;-0.0897077186228413;-0.0480672986136195;-0.0460026059873223;-0.13111265509456;-0.145627274289789;-0.0875551358839542;-0.215616429742366;-0.0461036047161347;0.159091425975554;-0.0483608857306584;0.148579903552441;-0.138036755251075;0.0998885062490455;0.154038219595495;0.101558736028601;0.165734553230534;0.0311555247544765;0.146202404815081;-0.056822110571134;-0.0615617822149977;-0.000198128877862068;1;-0.00035811675383784;0.0206857767735236
Substantia nigra, compact part (L);0.185783433563635;0.151631866892;-0.0495909208224271;0.145257871353777;-0.00563628680734511;0.062163613016795;0.13110559958272;0.146499592300496;0.098951091922543;-0.0911654936111192;-0.0343808346368493;0.0122950508218746;0.00776575463626877;-0.0820079701159167;0.0993659328376454;0.0673205679574769;-0.020378067794575;0.0146286421789277;0.0883233811201606;0.0176684509621731;0.0935789482757987;0.0146641708354372;0.171479640501762;-0.00035811675383784;1;0.0343159518580542
Substantia nigra, compact part (R);-0.00537553331881537;0.010028627194815;-0.0717025445525541;0.069901579420588;-0.0918312259212369;-0.0406829601915682;-0.0133137826279344;-0.0398609535558861;0.161754055744381;-0.0765540987759125;0.00986308773332847;0.12901434612978;-0.0884758269153578;-0.0368733884506269;-0.0251193556578265;0.11611595236719;0.118778903897487;0.0435690063073497;0.000893746814959102;-0.0287577651485003;0.131620838843708;0.127775639456507;0.0580223200022193;0.0206857767735236;0.0343159518580542;1
