Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.117195771483637;0.172231302451467;0.290492984331732;0.238808126908513;0.39518835354888;-0.0614319284571892;-0.0241453435003193;0.0460988740630995;0.0917473597540277;0.0685924918086085;-0.00116330450828613;0.11815357184401;0.0532645694754583;0.136467978260635;0.166843035056201;0.292492012288607;-0.00566794059838258;0.331447323302542;0.06434192963968;0.227427022085076;0.244333767784443;;;;
Retrosplenial area (R);0.117195771483637;0.999999999999999;0.122653845372025;0.546625294919684;0.117718956429645;0.313769846674557;-0.0698732666229835;-0.0510203538821536;0.11080963808295;0.0951842144810405;0.0153921070373684;0.10975024010221;0.000729157097212319;-0.00740992736182302;0.400996116773671;0.389856211362489;0.407826529161587;0.466195567727388;0.51872410660522;0.192802670133433;0.153706117518085;0.141760106523464;;;;
Visual areas (L);0.172231302451467;0.122653845372025;1;0.295317261072558;0.614759199756201;0.527574274296045;0.422229815401426;0.284898911419133;0.0897144654383598;0.0328345279835924;-0.124782396432968;0.0887585461311205;0.136378203541308;0.0847087641930318;0.215392431525148;0.0747108060871821;-0.11888224568677;0.109005656754572;0.132789215155157;0.178860424909955;0.0697472652588919;0.0110460532134032;;;;
Visual areas (R);0.290492984331732;0.546625294919684;0.295317261072558;1;0.232858350700821;0.604091207771055;-0.00994215164697387;-0.253307443233518;-0.0130481255033935;0.110062707217661;-0.0745047672796998;0.0574247319635084;0.169709610321086;0.0510780255702113;-0.0761978464841281;-0.0291122259826236;0.0893086606927246;0.0271766071541416;0.175124094312206;-0.238777444970551;-0.121719136578617;0.00816056386441744;;;;
Posterior parietal association areas (L);0.238808126908513;0.117718956429645;0.614759199756201;0.232858350700821;1;0.418997969810886;0.28370262326298;0.221130271801198;0.0378336798877823;0.0370791195549429;-0.193052511530032;-0.0698779863562763;0.0480978747064177;0.0905031316641395;0.152113057750652;0.136152361372465;0.0413175198101901;0.211323504780933;0.185536035044161;0.194155369340356;0.0736420548062455;0.157067658827652;;;;
Posterior parietal association areas (R);0.39518835354888;0.313769846674557;0.527574274296045;0.604091207771055;0.418997969810886;1;0.324415685134049;0.0270156392815565;-0.0154475497729376;0.0653852997760862;-0.00175699290665776;0.112914469389681;0.301339847403611;-0.0193534650886417;0.136007105777062;-0.00782473741264304;-0.00756180549644835;0.03861990723959;0.218167755393632;0.131680375915956;0.0127379912222737;0.0884188087578808;;;;
Auditory areas (L);-0.0614319284571892;-0.0698732666229835;0.422229815401426;-0.00994215164697387;0.28370262326298;0.324415685134049;1;0.109699575885962;0.0943171868392556;0.123905255925851;-0.0957495887936219;0.0490751567621242;0.204785705313995;-0.056645249886361;0.221803018005881;0.085301983687394;-0.0238104943404823;0.249722614857953;0.0935732626811425;0.40502680704148;-0.0514558087949428;0.0784307281945766;;;;
Auditory areas (R);-0.0241453435003193;-0.0510203538821536;0.284898911419133;-0.253307443233518;0.221130271801198;0.0270156392815565;0.109699575885962;1;0.0747998077472544;0.123654492066134;-0.00614125628226523;0.0647587406104482;-0.0850584482969401;0.0581965047579063;0.149857440765304;0.0129686044435277;-0.074297956990402;0.0144945465815841;0.0749236137587262;0.156749896651084;0.199817073739528;-0.087612647212198;;;;
Temporal association areas (L);0.0460988740630995;0.11080963808295;0.0897144654383598;-0.0130481255033935;0.0378336798877823;-0.0154475497729376;0.0943171868392556;0.0747998077472544;1;-0.154197165159432;0.05112109249815;0.164168631543088;-0.0780209315802614;0.0849084768335898;0.0530450588441277;0.207354351263897;0.0190463941791198;0.20694504207134;0.0824041863163582;0.0896166308509235;0.0958927214266464;0.119554738242993;;;;
Temporal association areas (R);0.0917473597540277;0.0951842144810405;0.0328345279835924;0.110062707217661;0.0370791195549429;0.0653852997760862;0.123905255925851;0.123654492066134;-0.154197165159432;1;-0.0910859737214846;0.0459144050702543;-0.0370220529212576;-0.0347290015633369;0.058634163519657;0.0526992817920782;0.0987898837249792;-0.00963245028951849;0.0571200629743616;-0.0695787612539088;0.0737498622913024;0.0461629507153701;;;;
Entorhinal area (L);0.0685924918086085;0.0153921070373684;-0.124782396432968;-0.0745047672796998;-0.193052511530032;-0.00175699290665776;-0.0957495887936219;-0.00614125628226523;0.05112109249815;-0.0910859737214846;1;-0.0366666580888639;0.0160394767154609;-0.0211057434061842;-0.0365691207635729;-0.100101589848424;0.0377667505149875;0.0108172374614195;0.00947428477168912;0.0854853351812157;-0.0585729855457462;-0.148696955990704;;;;
Entorhinal area (R);-0.00116330450828613;0.10975024010221;0.0887585461311205;0.0574247319635084;-0.0698779863562763;0.112914469389681;0.0490751567621242;0.0647587406104482;0.164168631543088;0.0459144050702543;-0.0366666580888639;1;0.00476974679494014;0.24383707940636;0.176088502676492;0.0639344174632738;0.0804709622885128;0.141828939005154;0.0503702725181445;0.0821806953390385;-0.0137131169153001;0.184922685918218;;;;
Olfactory areas (L);0.11815357184401;0.000729157097212319;0.136378203541308;0.169709610321086;0.0480978747064177;0.301339847403611;0.204785705313995;-0.0850584482969401;-0.0780209315802614;-0.0370220529212576;0.0160394767154609;0.00476974679494014;1;-0.0287754365008755;-0.021783259468622;-0.0955034128775147;0.0541860285841319;-0.0379237569293827;0.0482330242662738;0.237303351939952;-0.135389931891195;-0.0161661821483026;;;;
