Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.683028696925263;0.435877780421455;0.347398886481649;0.339263303275467;0.342140279552548;0.471010605758004;0.119613295920323;0.357961246453089;0.321406771183206;0.414194038083956;0.211190446190408;0.0873902394711305;0.10210801949284;0.47340867091712;0.463067761746955;0.310015803678898;0.410590490435713;0.551603413019225;0.554674781403736;0.274805029999448;0.529647944751334;0.0493700386704518;0.14959261951654;0.25219135541429;-0.0527068299096211
Retrosplenial area (R);0.683028696925263;1;0.50476838853557;0.351750155410786;0.463294156655371;0.220472827317112;0.494953389750741;0.228627974545164;0.209235872344034;0.367753329336268;0.289662927538557;0.249541528426262;0.0375977677782739;0.0339922643342704;0.488844921400348;0.556250485753974;0.439784871370082;0.487968395101843;0.604974323623375;0.678865358064776;0.312521475316702;0.608715575304239;0.147673192316994;0.106200972529035;0.0840231463729068;0.0785602653286086
Visual areas (L);0.435877780421455;0.50476838853557;0.999999999999999;0.698151766121321;0.825519930793624;0.426910235904754;0.52254882000486;0.287661919364524;0.0136593950621148;0.194499651438592;0.00930788782822315;0.0941429153333303;-0.0677495891356368;0.0547843015319453;0.266665339814569;0.324275901727718;0.26133737044694;0.301023174388457;0.44503296767212;0.396482696216193;-0.0248783971132781;0.427091033012776;-0.136051939166383;0.0343225466435216;0.0135697978437109;-0.0460227922737308
Visual areas (R);0.347398886481649;0.351750155410786;0.698151766121321;1;0.637803518611112;0.555876603116353;0.474647586374418;0.599060486666192;-0.129334855486037;0.130605724219378;-0.197507595747196;0.21488656842682;-0.11285766873146;0.134754605873716;0.0790142763543956;0.0978946127246347;0.0250645293162757;0.197582934733201;0.264069459782784;0.232894516975172;-0.101825008087128;0.274669600670629;-0.163280693981168;-0.167102026616708;-0.0790942306006608;-0.200626876575129
Posterior parietal association areas (L);0.339263303275467;0.463294156655371;0.825519930793624;0.637803518611112;1;0.564162962773476;0.474949773863169;0.16406118244884;-0.0334090920706385;0.0789778304208089;-0.0293918758579871;0.104492074203493;-0.146288359774809;0.0605931133722991;0.185100089903147;0.225351099728579;0.182916873643136;0.242275443260235;0.289304390014234;0.299525348081121;-0.0602738485289167;0.363330920718892;-0.0774841469322225;-0.0899079704569251;0.0116950718817193;0.0359342792563905
Posterior parietal association areas (R);0.342140279552548;0.220472827317112;0.426910235904754;0.555876603116353;0.564162962773476;1;0.278236269225607;-0.0429732975864758;0.0752765420617881;-0.0751791025321635;0.0660517889341843;0.156575175003586;0.0407317393028809;0.152557003538488;0.186976178378137;0.100418407293498;0.0306110313930985;0.00528881513904185;0.0926016141783821;0.139823896076246;0.145607592836772;0.1983958167906;-0.0530427308385866;-0.201004198696941;0.0976849813879847;-0.0154076289882034
Auditory areas (L);0.471010605758004;0.494953389750741;0.52254882000486;0.474647586374418;0.474949773863169;0.278236269225607;1;0.301590901422136;0.297746895025409;0.359900047906277;0.265128459866234;0.137214285642061;0.0631093248199365;-0.0175481123252339;0.256003800509861;0.276820972805163;0.238022080267433;0.306561679870644;0.430854654205647;0.355225387354452;0.177096567279138;0.405354946385928;0.13379721288654;0.069587590824955;0.193134998175757;0.0415265876986953
Auditory areas (R);0.119613295920323;0.228627974545164;0.287661919364524;0.599060486666192;0.16406118244884;-0.0429732975864758;0.301590901422136;1;-0.275215811132057;0.206466198706014;-0.335018819043732;0.14972940815118;-0.12211673164601;0.14456952227449;-0.000869494526177218;0.00785161162618437;0.0117078569958179;0.213337261865041;0.272273230166877;0.161769141805458;-0.124841799221252;0.188750235027676;-0.0563618773949323;-0.119992231437992;-0.133065690857907;-0.124370300669702
Temporal association areas (L);0.357961246453089;0.209235872344034;0.0136593950621148;-0.129334855486037;-0.0334090920706385;0.0752765420617881;0.297746895025409;-0.275215811132057;1;0.191368555325936;0.765824677283909;-0.109885352117313;0.191344914742932;-0.0369059842359437;0.125133718305212;0.150851196704619;0.0939707630260143;0.0176428559794485;0.0895986332268941;0.0389826042539301;0.174508604661157;0.0932329711732538;0.323919491532269;0.248300925376993;0.144225428438802;0.155981187222124
Temporal association areas (R);0.321406771183206;0.367753329336268;0.194499651438592;0.130605724219378;0.0789778304208089;-0.0751791025321635;0.359900047906277;0.206466198706014;0.191368555325936;1;0.277916792963985;0.187691411482494;0.150059264923768;0.119151730197583;0.301234408389916;0.429349257068325;0.229015197404625;0.225833747450097;0.386479770874571;0.385867044964842;0.112642752024469;0.385129251219961;0.189820621642578;0.142403561448565;0.121872515828885;-0.0414455392792757
Entorhinal area (L);0.414194038083956;0.289662927538557;0.00930788782822315;-0.197507595747196;-0.0293918758579871;0.0660517889341843;0.265128459866234;-0.335018819043732;0.765824677283909;0.277916792963985;1;0.145755140675687;0.23744008368093;-0.0936043987018092;0.416408589621329;0.455927286619689;0.22652871061673;0.20443320706239;0.299288274867392;0.335280320195922;0.28421001059794;0.325391009719982;0.317372677197051;0.227116421310427;0.254503840981194;0.184432194271149
Entorhinal area (R);0.211190446190408;0.249541528426262;0.0941429153333303;0.21488656842682;0.104492074203493;0.156575175003586;0.137214285642061;0.14972940815118;-0.109885352117313;0.187691411482494;0.145755140675687;1;0.0800553018311443;0.0386357365972989;0.476728952201263;0.493937469642763;0.351948370595593;0.380471835056505;0.470445147854834;0.481652559967522;0.308364600777746;0.486808819446926;0.0498090482923289;0.0100533783887215;0.188365936036103;0.128977001791604
Olfactory areas (L);0.0873902394711305;0.0375977677782739;-0.0677495891356368;-0.11285766873146;-0.146288359774809;0.0407317393028809;0.0631093248199365;-0.12211673164601;0.191344914742932;0.150059264923768;0.23744008368093;0.0800553018311443;1;0.035905874639203;0.173642423759943;0.119768081324454;0.168900919459676;-0.110692502744039;0.1188865209306;0.0325550631938628;0.0520885457119749;0.0859005554583596;0.120393615553729;-0.0986460987256016;0.0364548053637857;0.0821367989262499
Olfactory areas (R);0.10210801949284;0.0339922643342704;0.0547843015319453;0.134754605873716;0.0605931133722991;0.152557003538488;-0.0175481123252339;0.14456952227449;-0.0369059842359437;0.119151730197583;-0.0936043987018092;0.0386357365972989;0.035905874639203;1;0.167407437837236;0.104886730625858;0.129689705118608;0.0542350362884295;0.0995436756328994;0.129247342109842;0.135521407140929;0.112198916370661;0.0495367581929518;-0.10336993422323;-0.0985118003441898;-0.0322626706813415
Dentate gyrus (L);0.47340867091712;0.488844921400348;0.266665339814569;0.0790142763543956;0.185100089903147;0.186976178378137;0.256003800509861;-0.000869494526177218;0.125133718305212;0.301234408389916;0.416408589621329;0.476728952201263;0.173642423759943;0.167407437837236;1;0.739084979732595;0.672266187114636;0.515136006928521;0.763069089125;0.778171423723361;0.467461241208543;0.77695055173094;0.166471901522245;0.190197215480706;0.380405126158593;0.129505535118702
Dentate gyrus (R);0.463067761746955;0.556250485753974;0.324275901727718;0.0978946127246347;0.225351099728579;0.100418407293498;0.276820972805163;0.00785161162618437;0.150851196704619;0.429349257068325;0.455927286619689;0.493937469642763;0.119768081324454;0.104886730625858;0.739084979732595;1;0.635311932425299;0.571914104196832;0.705548819379842;0.745730601739292;0.370804111793905;0.71862469864476;0.162084611979813;0.234347086397559;0.318377622674337;0.16016694513795
Subiculum (L);0.310015803678898;0.439784871370082;0.26133737044694;0.0250645293162757;0.182916873643136;0.0306110313930985;0.238022080267433;0.0117078569958179;0.0939707630260143;0.229015197404625;0.22652871061673;0.351948370595593;0.168900919459676;0.129689705118608;0.672266187114636;0.635311932425299;1;0.491887969318357;0.657358636620225;0.572163940939141;0.46012432316658;0.632052498298528;0.206950581737165;0.16954968677454;0.351644172206571;0.188268026117085
Subiculum (R);0.410590490435713;0.487968395101843;0.301023174388457;0.197582934733201;0.242275443260235;0.00528881513904185;0.306561679870644;0.213337261865041;0.0176428559794485;0.225833747450097;0.20443320706239;0.380471835056505;-0.110692502744039;0.0542350362884295;0.515136006928521;0.571914104196832;0.491887969318357;0.999999999999999;0.550030697044571;0.625952798748331;0.304378911156926;0.6028301128132;0.0501101921388556;0.210550380511874;0.270233361593217;0.140022482684005
Dorsal hippocampus (L);0.551603413019225;0.604974323623375;0.44503296767212;0.264069459782784;0.289304390014234;0.0926016141783821;0.430854654205647;0.272273230166877;0.0895986332268941;0.386479770874571;0.299288274867392;0.470445147854834;0.1188865209306;0.0995436756328994;0.763069089125;0.705548819379842;0.657358636620225;0.550030697044571;1;0.789576873985779;0.366781690093119;0.792152728275921;0.207798746066796;0.236445237939377;0.304410112314197;0.111156610487768
Dorsal hippocampus (R);0.554674781403736;0.678865358064776;0.396482696216193;0.232894516975172;0.299525348081121;0.139823896076246;0.355225387354452;0.161769141805458;0.0389826042539301;0.385867044964842;0.335280320195922;0.481652559967522;0.0325550631938628;0.129247342109842;0.778171423723361;0.745730601739292;0.572163940939141;0.625952798748331;0.789576873985779;1;0.404489438787839;0.76466805437281;0.0413618434887427;0.18506378071819;0.231547386696428;0.0566111684157656
Ventral hippocampus (L);0.274805029999448;0.312521475316702;-0.0248783971132781;-0.101825008087128;-0.0602738485289167;0.145607592836772;0.177096567279138;-0.124841799221252;0.174508604661157;0.112642752024469;0.28421001059794;0.308364600777746;0.0520885457119749;0.135521407140929;0.467461241208543;0.370804111793905;0.46012432316658;0.304378911156926;0.366781690093119;0.404489438787839;0.999999999999999;0.36137110505126;0.144659339693719;0.117674418900042;0.285004649332295;0.232630739432718
Ventral hippocampus (R);0.529647944751334;0.608715575304239;0.427091033012776;0.274669600670629;0.363330920718892;0.1983958167906;0.405354946385928;0.188750235027676;0.0932329711732538;0.385129251219961;0.325391009719982;0.486808819446926;0.0859005554583596;0.112198916370661;0.77695055173094;0.71862469864476;0.632052498298528;0.6028301128132;0.792152728275921;0.76466805437281;0.36137110505126;1;0.173108617238896;0.191583112953101;0.279061362485834;0.122076154496181
Substantia nigra, reticular part (L);0.0493700386704518;0.147673192316994;-0.136051939166383;-0.163280693981168;-0.0774841469322225;-0.0530427308385866;0.13379721288654;-0.0563618773949323;0.323919491532269;0.189820621642578;0.317372677197051;0.0498090482923289;0.120393615553729;0.0495367581929518;0.166471901522245;0.162084611979813;0.206950581737165;0.0501101921388556;0.207798746066796;0.0413618434887427;0.144659339693719;0.173108617238896;1;0.0390751659494164;0.251262657133752;0.112708703707728
