Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.676885557112379;0.588596020605569;0.571954622553718;0.651609624922172;0.520640326033884;0.403126564730998;0.467303970638756;0.245091815045822;0.140017890214282;0.125075847375506;-0.115180067934696;0.0470792031882422;0.111229237813652;0.596226075679311;0.497448348060889;0.450510633443102;0.408459121081842;0.656757783835192;0.673501080495219;0.620740326707097;0.291322760571146;;;;
Retrosplenial area (R);0.676885557112379;1;0.442357200332448;0.455923599696263;0.449815495996143;0.402274490653624;0.310194989213315;0.457896551957208;0.186212705710125;0.166645454762524;-0.00412157771111347;0.00786341315531539;0.118236874157462;0.175945693325462;0.45383025324935;0.552766541376143;0.484799965733975;0.38765327759813;0.577351656933933;0.555664222927292;0.518249147258589;0.285319947345404;;;;
Visual areas (L);0.588596020605569;0.442357200332448;1;0.548860340849278;0.72687300932865;0.542806253928441;0.221372760264193;0.509183555727704;0.118371415647927;0.122551105119183;0.0436206527592545;-0.0892987470289366;-0.0615371213885205;0.311412492238993;0.418139316192929;0.393863716406971;0.364888467156786;0.344037993693834;0.478509527715618;0.409127765106667;0.346154829005815;0.0449903838793974;;;;
Visual areas (R);0.571954622553718;0.455923599696263;0.548860340849278;1;0.481131358615118;0.399544192939434;0.237385250460017;0.402548016497624;0.175449212257855;0.0512082396414979;0.198252077330415;-0.0871410524152233;0.0967947253831317;0.223663208829482;0.30954027016772;0.313505864114429;0.319572165980345;0.193540126504127;0.418789783562209;0.347910999551892;0.357281631883349;0.090445031720396;;;;
Posterior parietal association areas (L);0.651609624922172;0.449815495996143;0.72687300932865;0.481131358615118;1;0.461649100386508;0.207514146093786;0.479638326253;0.0302809897625318;0.206440324711075;-0.0460548612510518;-0.0410677463780095;-0.0881403141990842;0.217570610273428;0.421846952580518;0.348013876819055;0.31347289341724;0.29642255963289;0.443448407187491;0.40234302513087;0.30718300979809;0.226385280098965;;;;
Posterior parietal association areas (R);0.520640326033884;0.402274490653624;0.542806253928441;0.399544192939434;0.461649100386508;1;0.397199884569272;0.411826516854681;0.230905657041389;-0.0386499570061965;0.222497636785531;-0.0406368762844044;-0.0616718150470886;0.151829901251482;0.419780954018779;0.468962035178417;0.305392931227828;0.15620288514382;0.471584630932481;0.452017938959461;0.468320701826254;0.144034640213533;;;;
Auditory areas (L);0.403126564730998;0.310194989213315;0.221372760264193;0.237385250460017;0.207514146093786;0.397199884569272;1;0.227186583252992;0.346480618236182;0.153836636936265;0.357550234672162;0.0164193616159503;0.141801196536718;0.1623232700993;0.391458520789023;0.4033810696248;0.236492609439247;0.187788609566109;0.47548531623388;0.480824718638525;0.474157074888139;0.0541062579192928;;;;
Auditory areas (R);0.467303970638756;0.457896551957208;0.509183555727704;0.402548016497624;0.479638326253;0.411826516854681;0.227186583252992;1;0.174186501196571;0.11674312608634;0.0975624525464266;-0.078212099192067;-0.0105194014812038;0.175074321200563;0.292439788014069;0.441973871744587;0.283823043566179;0.167048023167045;0.364202753918479;0.390591031324736;0.294377142014638;0.140822539248911;;;;
Temporal association areas (L);0.245091815045822;0.186212705710125;0.118371415647927;0.175449212257855;0.0302809897625318;0.230905657041389;0.346480618236182;0.174186501196571;1;-0.0397730574422493;0.261354078061881;0.225626924765256;0.28075396595255;0.0850690548143045;0.29408070774641;0.302516943936449;0.216001988536982;0.234930050613158;0.377819286790029;0.315912027184195;0.431846055633392;-0.0101529085406717;;;;
Temporal association areas (R);0.140017890214282;0.166645454762524;0.122551105119183;0.0512082396414979;0.206440324711075;-0.0386499570061965;0.153836636936265;0.11674312608634;-0.0397730574422493;1;-0.0769198890895572;-0.138243541687232;0.0204313953594937;0.215224723448597;0.193001014087838;0.182837065040545;0.27648846391315;0.199120765955658;0.216353475919997;0.225451378289994;0.105902585906116;0.0584471567683015;;;;
