Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.852259155935493;0.818470458750147;0.751148753103469;0.809517515250747;0.760415596035265;0.24715615110407;0.332728991894365;-0.0917782007187424;0.0611416088418455;-0.0628326847488778;0.18909488564925;0.683799152764913;0.412434760083204;0.617308576904661;0.66480135473069;0.257921068857284;0.167219544897004;0.883066508149734;0.74741309486764;0.145895102886375;0.17072615968611;-0.0242153790751401;-0.242098285905428;;
Retrosplenial area (R);0.852259155935493;1;0.735014391019641;0.748145307280326;0.743400475996735;0.701140483957394;0.151646038904898;0.345701693433777;-0.184573727335397;0.0865685794483012;0.0487152139764236;0.121589278818097;0.633522763885058;0.430455748607852;0.565606129340576;0.609268292753158;0.248590608712095;0.140867587739296;0.823846410433145;0.685450450966813;0.189721862336977;0.191287626101319;-0.00503844249752393;-0.244455311527039;;
Visual areas (L);0.818470458750147;0.735014391019641;1;0.717642027825144;0.817327285212691;0.656253611040841;0.199315044500195;0.267033496104927;-0.0907025033760691;-0.0981986468607382;-0.105314978395987;0.190118263033297;0.548472612036936;0.378925398712543;0.480631952274046;0.469995952272476;0.256355839856579;0.0463225645852656;0.726165686877223;0.580041287761538;0.0624227181248635;0.0675179291165703;-0.0510751453605916;-0.251116579087614;;
Visual areas (R);0.751148753103469;0.748145307280326;0.717642027825144;1;0.66206124048461;0.740252723534128;0.199001925381271;0.384739866320102;-0.172645450371624;0.015365997442207;-0.0381376629562736;0.20359339858071;0.584166860801542;0.440141625786584;0.596137317550883;0.538373970608933;0.193251696484939;0.0387471898504273;0.784320524006501;0.616321781539268;0.193856237216617;0.181095179462577;-0.117412758662467;-0.29241042612494;;
Posterior parietal association areas (L);0.809517515250747;0.743400475996735;0.817327285212691;0.66206124048461;1;0.662791036817752;0.154772453705176;0.283295954102022;0.00826579862268374;-0.0255519866467674;-0.0898031572731103;0.152032367602862;0.579285380821011;0.327491969123874;0.52328718142839;0.474047516634914;0.229858743976841;0.183823440140981;0.753627328698974;0.619187901965982;0.160391884134327;0.0599863956006468;-0.00879480383847191;-0.19274607355177;;
Posterior parietal association areas (R);0.760415596035265;0.701140483957394;0.656253611040841;0.740252723534128;0.662791036817752;1;0.1885250707909;0.466740853839857;-0.0596523288980329;0.181939560877676;-0.0191033447947056;0.115213864739531;0.601302817609586;0.44500448043271;0.589013097803024;0.609014359669422;0.302899048068866;0.246836880992155;0.804261331389672;0.675534489276308;0.131112644676495;0.290595388468057;-0.042961406355714;-0.232837027826346;;
Auditory areas (L);0.24715615110407;0.151646038904898;0.199315044500195;0.199001925381271;0.154772453705176;0.1885250707909;1;0.191166152698463;0.13940793752751;-0.0306212651671217;0.0151520026897156;0.0248746530676925;0.158437012460546;0.226880777191388;0.224201100542051;0.272641565107262;0.31885318045987;0.247942660871348;0.248926726491939;0.227754184131717;0.312675148388607;0.271285945903226;0.203253877246058;0.0192497721226776;;
Auditory areas (R);0.332728991894365;0.345701693433777;0.267033496104927;0.384739866320102;0.283295954102022;0.466740853839857;0.191166152698463;1;-0.0141328526576332;0.138510656161511;0.0377206058867068;0.122339525123592;0.252852235092711;0.284275459652803;0.431343503338283;0.305358001979825;0.276691485856004;0.207365442846011;0.393711846336414;0.402536721956756;0.274338921156598;0.347847105745471;0.0790787767179442;0.150156858376613;;
Temporal association areas (L);-0.0917782007187424;-0.184573727335397;-0.0907025033760691;-0.172645450371624;0.00826579862268374;-0.0596523288980329;0.13940793752751;-0.0141328526576332;1;-0.0744948671416105;-0.0382540625283615;0.0188586643501067;-0.0667516186119948;-0.0183658243246684;0.0827863885764637;-0.00267275575601756;0.10208127484253;0.0910005294023747;-0.0550808042540034;-0.0217609299126646;0.194020800347628;-0.0309744403649353;0.0234884793317011;0.107477433920256;;
Temporal association areas (R);0.0611416088418455;0.0865685794483012;-0.0981986468607382;0.015365997442207;-0.0255519866467674;0.181939560877676;-0.0306212651671217;0.138510656161511;-0.0744948671416105;1;0.0853371663992503;-0.0105985809145915;0.146906318281447;0.0456202755361763;0.141865555693126;0.178335590880989;0.130860618621376;0.231433673344495;0.117735317943925;0.197883944646384;0.136118294972934;0.218321368455461;0.122528037733867;0.0432739397905264;;
