Matrix;Retrosplenial area (L);Retrosplenial area (R);Visual areas (L);Visual areas (R);Posterior parietal association areas (L);Posterior parietal association areas (R);Auditory areas (L);Auditory areas (R);Temporal association areas (L);Temporal association areas (R);Entorhinal area (L);Entorhinal area (R);Olfactory areas (L);Olfactory areas (R);Dentate gyrus (L);Dentate gyrus (R);Subiculum (L);Subiculum (R);Dorsal hippocampus (L);Dorsal hippocampus (R);Ventral hippocampus (L);Ventral hippocampus (R);Substantia nigra, reticular part (L);Substantia nigra, reticular part (R);Substantia nigra, compact part (L);Substantia nigra, compact part (R)
Retrosplenial area (L);1;0.576697192397679;0.716896768615685;0.292283371233529;0.0996444658940813;0.0907705942854213;0.604379284549373;0.529717969007473;0.556160706519753;0.316689728291704;0.616822740469844;0.508351265222388;0.233513802683735;0.432810788233386;0.514629136660846;0.460897632153441;0.303670909858148;0.354404362044417;0.603839351901806;0.526410783235699;0.700333207437535;0.401024968268749;0.586147938000656;0.517284184977704;0.447526795365462;0.16042372113325
Retrosplenial area (R);0.576697192397679;1;0.558659157407738;0.208909233754059;0.118570368515899;-0.0649496751357586;0.613150823170178;0.547156010578028;0.521612067923484;0.245522199771048;0.512665334581227;0.524115793079082;0.397778897418549;0.48690473474568;0.493025030736349;0.425104467971902;0.211381810854911;0.32756457003908;0.584127772622047;0.569031462103133;0.688801845622764;0.36165331393327;0.482536362050346;0.427358291772528;0.481854270380439;0.234889739795302
Visual areas (L);0.716896768615685;0.558659157407738;1;0.0975552250816212;0.21036084013837;0.0879841184861417;0.469758538526585;0.569014127252401;0.433928641043986;0.224555512898943;0.43434481945044;0.37376160819115;0.158755580635549;0.352763533123141;0.436039094700862;0.396483582285804;0.251342108107521;0.290843965282625;0.512226318655927;0.500178996622098;0.576224559681277;0.232908008539542;0.34183855211266;0.293096453390946;0.316348626259143;0.131304349390878
Visual areas (R);0.292283371233529;0.208909233754059;0.0975552250816212;1;-0.250564908956304;0.245550749810279;0.25100114473349;0.259554644273426;0.115118747193148;0.0720545017444565;0.271323829590666;0.115257735191791;0.0723762998525178;0.149959009836888;0.310409747014911;0.118061614177078;0.264873901400883;0.064144475926175;0.172117418434938;0.05659531500491;0.286262373796635;-0.0255419631646798;0.168084312492781;0.184734877566135;0.19726132597076;-0.0521210529118913
Posterior parietal association areas (L);0.0996444658940813;0.118570368515899;0.21036084013837;-0.250564908956304;1;-0.135775661083465;-0.0527045690826205;-0.031451923634763;-0.047156330226314;-0.0644003467107951;-0.124497783077325;0.00817630415512832;-0.170104006655579;0.033417981751488;0.0215839064058077;0.0691869264134419;-0.120566135020718;0.141845857735894;0.102202940226746;-0.0117202671807137;0.0357594391855241;-0.00114232352951905;-0.175402473369883;-0.0784170976394369;-0.000356833974552506;0.189592253849787
Posterior parietal association areas (R);0.0907705942854213;-0.0649496751357586;0.0879841184861417;0.245550749810279;-0.135775661083465;1;0.0252805751252898;0.128615895781397;-0.0589063345907298;-0.00962062356254437;-0.00575185416038806;0.0249642183454773;0.0824250329299581;-0.011634205277319;0.116298408130418;0.0644313361357764;0.162050493194328;0.0268484458637452;0.112294592575936;-0.0219048869932909;0.0264939218069328;-0.0186277671308763;0.00504669434496043;0.0483255204350907;-0.0709622368714891;-0.0442009793885131
Auditory areas (L);0.604379284549373;0.613150823170178;0.469758538526585;0.25100114473349;-0.0527045690826205;0.0252805751252898;1;0.628964868385043;0.818559424755814;0.288119244914433;0.722767477916566;0.784899334670544;0.430350557860976;0.706141144268536;0.352607479634895;0.406541739070621;-0.0361574450891812;0.186949686873906;0.499389325290283;0.515652875031466;0.791997468877528;0.49498527838304;0.703717356528262;0.574854192491528;0.613624829919896;0.103973817169218
Auditory areas (R);0.529717969007473;0.547156010578028;0.569014127252401;0.259554644273426;-0.031451923634763;0.128615895781397;0.628964868385043;1;0.593227740281375;0.318327749831413;0.548195707635653;0.614354395762622;0.381516470172284;0.481322402774762;0.495517590690427;0.408284632555574;0.223788495240282;0.27867111616014;0.481862268082039;0.486375371669539;0.715427176864176;0.411062424551317;0.518281800788008;0.434686248332275;0.417948360370781;0.198261333155395
Temporal association areas (L);0.556160706519753;0.521612067923484;0.433928641043986;0.115118747193148;-0.047156330226314;-0.0589063345907298;0.818559424755814;0.593227740281375;1;0.335434285170872;0.738507598500838;0.802648815884562;0.502168769273708;0.712395458911593;0.361444918572654;0.39720034904689;-0.0765798601922628;0.0895260816255922;0.432329033552507;0.515929245939558;0.753092333562839;0.582836535218939;0.766739265946056;0.669408120853857;0.627222166414267;0.121492566548768
Temporal association areas (R);0.316689728291704;0.245522199771048;0.224555512898943;0.0720545017444565;-0.0644003467107951;-0.00962062356254437;0.288119244914433;0.318327749831413;0.335434285170872;1;0.356221741859381;0.360004219002115;0.15362462314351;0.295423239677061;0.240762711478286;0.28054368050052;0.147243341562619;0.215492801755919;0.305365464528275;0.289671129198847;0.357061732665472;0.204884567491784;0.33971822562529;0.318374783263014;0.179669008959196;-0.0515312615418551
Entorhinal area (L);0.616822740469844;0.512665334581227;0.43434481945044;0.271323829590666;-0.124497783077325;-0.00575185416038806;0.722767477916566;0.548195707635653;0.738507598500838;0.356221741859381;1;0.720588156464334;0.480096742535081;0.60071679211378;0.415090912040018;0.416693531333531;0.109480424057847;0.264935572019759;0.479781848754514;0.49785583175091;0.757217304696098;0.479900355926619;0.793952601512857;0.624425303962499;0.57722847135905;0.154842745320778
Entorhinal area (R);0.508351265222388;0.524115793079082;0.37376160819115;0.115257735191791;0.00817630415512832;0.0249642183454773;0.784899334670544;0.614354395762622;0.802648815884562;0.360004219002115;0.720588156464334;1;0.4548836993718;0.684600327006467;0.374654275580167;0.353987040859237;-0.0697232008776179;0.260707615826655;0.405664940341685;0.493411561513009;0.749956454309214;0.595712500410913;0.697865579045249;0.649457737415009;0.568510466647698;0.218352738807238
Olfactory areas (L);0.233513802683735;0.397778897418549;0.158755580635549;0.0723762998525178;-0.170104006655579;0.0824250329299581;0.430350557860976;0.381516470172284;0.502168769273708;0.15362462314351;0.480096742535081;0.4548836993718;1;0.402728337291207;0.246546993002799;0.128373560291501;0.0117475585576482;0.180562073844393;0.167537302058732;0.340707330652253;0.46668092536791;0.434999659568064;0.450240584456403;0.350427563780854;0.363618606989818;0.14883482267278
Olfactory areas (R);0.432810788233386;0.48690473474568;0.352763533123141;0.149959009836888;0.033417981751488;-0.011634205277319;0.706141144268536;0.481322402774762;0.712395458911593;0.295423239677061;0.60071679211378;0.684600327006467;0.402728337291207;1;0.261146125628312;0.270773957861865;-0.0840918697614207;0.153600242868785;0.442445263671852;0.475337100761778;0.648233408886472;0.455538925930164;0.580771743247732;0.485413937214701;0.555243863362741;0.142410480798463
Dentate gyrus (L);0.514629136660846;0.493025030736349;0.436039094700862;0.310409747014911;0.0215839064058077;0.116298408130418;0.352607479634895;0.495517590690427;0.361444918572654;0.240762711478286;0.415090912040018;0.374654275580167;0.246546993002799;0.261146125628312;1;0.430763683364749;0.431258704663046;0.391179410780534;0.632438731698531;0.561909891381205;0.572650814138194;0.29683585393076;0.370682944146411;0.404124338847791;0.300741135189558;0.115220750679628
Dentate gyrus (R);0.460897632153441;0.425104467971902;0.396483582285804;0.118061614177078;0.0691869264134419;0.0644313361357764;0.406541739070621;0.408284632555574;0.39720034904689;0.28054368050052;0.416693531333531;0.353987040859237;0.128373560291501;0.270773957861865;0.430763683364749;0.999999999999999;0.308426443421807;0.239005878014049;0.528516363044416;0.502432436158763;0.458097049792707;0.288138084979115;0.3637869793977;0.458075922267674;0.298364353419261;0.000242039912360034
Subiculum (L);0.303670909858148;0.211381810854911;0.251342108107521;0.264873901400883;-0.120566135020718;0.162050493194328;-0.0361574450891812;0.223788495240282;-0.0765798601922628;0.147243341562619;0.109480424057847;-0.0697232008776179;0.0117475585576482;-0.0840918697614207;0.431258704663046;0.308426443421807;1;0.365069521834747;0.383013741009151;0.295300328118817;0.179758922829836;-0.00925786835207063;0.141187929285224;0.199291542860102;-0.112326790241287;-0.0091395980250918
Subiculum (R);0.354404362044417;0.32756457003908;0.290843965282625;0.064144475926175;0.141845857735894;0.0268484458637452;0.186949686873906;0.27867111616014;0.0895260816255922;0.215492801755919;0.264935572019759;0.260707615826655;0.180562073844393;0.153600242868785;0.391179410780534;0.239005878014049;0.365069521834747;1;0.298840147526131;0.485184822789641;0.350836655775629;0.41190122173809;0.146528154181374;0.136029771115714;0.10932775962816;0.259688140916648
